sheet,row_idx,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50
Introduction,0,"File Documentation for the Institutional Characteristics Data File, 2019-20",,,,,,,,,
Introduction,1,(Final/revised release),,,,,,,,,
Introduction,2,,,,,,,,,,
Introduction,3,Filename,IC2019
Introduction,4,  Release 1,July 2020
Introduction,5,  Release 2,March 2021
Introduction,6,Filename,IC2019_RV
Introduction,7,  Final/revised release:,July 2021
Introduction,8,,
Introduction,9,Overview,"This file contains data on program and award level offerings, control and affiliation of institution. It also contains information on special learning opportunities, student services, disability services, tuition plans and athletic conference associations. Services and programs for service members and veterans are also included.  Admissions and test score data, which has been part of the Institutional Characteristics survey component since 2001-02, was moved to the new ADM survey component in 2014 and will be released with other survey components of the IPEDS winter collection module.
Release 2:  Several variables including open admissions policy, distance education offerings and library services were updated based on admissions data collected in the winter collection, distance education fall enrollments and academic library data collected in the spring of the IPEDS survey year. ",,,,,,,,
Introduction,10,Note,"Provisional release data have undergone all NCES data quality control procedures. Data are imputed for nonresponding institutions. These data are used for First Look (Provisional Data) web tables. Final release data include revisions to the provisional release data that have been made by institutions during the subsequent data collection year. The final release data can be used when the most up to date data are required; however, these data may not match tables from the First Look web tables based on provisional data. ",,,,,,,,
Introduction,11,,,,,,,,,,
Introduction,12,Contents of spreadsheet,,,,,,,,,
Introduction,13
Introduction,14,Varlist,"Variable list: Lists all variables in the table. Includes the variable name, variable label and the Data type, format and maximum field width of each variable.  The data type describes a variable as either a numeric (N) or Alphanumeric (A) and the format of a variable defines a variable as either continuous (Cont) or categorical (Disc).  It all also lists the variable name of all imputation flag variables for each continuous variable. Imputation flag variable describes whether a value for the corresponding variable was reported, imputed or not applicable.",,,,,,,,
Introduction,15,Description,Long description or glossary definition of a variable. ,,,,,,,,
Introduction,16,Frequencies,This worksheet contains the code values for of all categorical variables in the data file. It also lists the frequency and percent distribution for each code value by variable.(provisional release),,,,,,,,
Introduction,17,Statistics,"This worksheet lists the sum, mean, minimum and maximum values of all continuous variables in the data file.(provisional release)",,,,,,,,
Introduction,18,FrequenciesRV,This worksheet contains the code values for of all categorical variables in the data file. It also lists the frequency and percent distribution for each code value by variable. (final/revised release),,,,,,,,
Introduction,19,StatisticsRV,"This worksheet lists the sum, mean, minimum and maximum values of all continuous variables in the data file. (final/revised release)",,,,,,,,
Introduction,20,Imputation code values,This worksheet lists the code values for all imputation flag variables.,,,,,,,,
Frequencies,693,10876,CONFNO3,107,Big Ten Conference,13,0.2
Frequencies,694,10876,CONFNO3,108,Big Twelve Conference,9,0.14000000000000001
Frequencies,695,10876,CONFNO3,109,Big West Conference,9,0.14000000000000001
Frequencies,696,10876,CONFNO3,138,California Collegiate Athletic Association,15,0.24
Frequencies,697,10876,CONFNO3,301,California Pacific Conference,6,0.09
Frequencies,698,10876,CONFNO3,164,Capital Athletic Conference,6,0.09
Frequencies,699,10876,CONFNO3,328,Cascade Collegiate Conference,3,0.05
Frequencies,700,10876,CONFNO3,165,Centennial Conference,10,0.16
Frequencies,701,10876,CONFNO3,323,Central Atlantic Collegiate Conference,12,0.19
Frequencies,702,10876,CONFNO3,140,Central Intercollegiate Athletic Association,5,0.08
Frequencies,703,10876,CONFNO3,304,Chicagoland Collegiate Athletic Conference,11,0.17
Frequencies,704,10876,CONFNO3,166,City University of New York Athletic Conference,5,0.08
Frequencies,705,10876,CONFNO3,167,College Conference of Illinois and Wisconsin,9,0.14000000000000001
Frequencies,706,10876,CONFNO3,110,Colonial Athletic Association,10,0.16
Frequencies,707,10876,CONFNO3,364,Colonial States Athletic Conference,6,0.09
Frequencies,708,10876,CONFNO3,168,Commonwealth Coast Conference,8,0.13
Frequencies,709,10876,CONFNO3,207,Commonwealth Conference,3,0.05
Frequencies,710,10876,CONFNO3,139,Conference Carolinas,10,0.16
Frequencies,711,10876,CONFNO3,111,Conference USA,12,0.19
Frequencies,712,10876,CONFNO3,305,Crossroads League,10,0.16
Frequencies,713,10876,CONFNO3,141,Division II Independents,1,0.02
Frequencies,714,10876,CONFNO3,170,Division III Independents,7,0.11
Frequencies,715,10876,CONFNO3,151,East Coast Conference,7,0.11
Frequencies,716,10876,CONFNO3,115,Eastern College Athletic Conference,2,0.03
Frequencies,717,10876,CONFNO3,332,Eastern Intercollegiate Athletic Conference,1,0.02
Frequencies,718,10876,CONFNO3,172,Empire Eight,5,0.08
Frequencies,719,10876,CONFNO3,333,The Sun Conference,9,0.14000000000000001
Frequencies,720,10876,CONFNO3,208,Freedom Conference,1,0.02
Frequencies,721,10876,CONFNO3,302,Golden State Athletic Conference,9,0.14000000000000001
Frequencies,722,10876,CONFNO3,367,Great American Conference,12,0.19
Frequencies,723,10876,CONFNO3,144,Great Lakes Intercollegiate Athletic Conference,7,0.11
Frequencies,724,10876,CONFNO3,371,Great Midwest Athletic Conference,12,0.19
Frequencies,725,10876,CONFNO3,145,Great Lakes Valley Conference,16,0.25
Frequencies,726,10876,CONFNO3,174,Great Northeast Athletic Conference,7,0.11
Frequencies,727,10876,CONFNO3,213,Great Northwest Athletic Conference,6,0.09
Frequencies,728,10876,CONFNO3,311,Great Plains Athletic Conference,11,0.17
Frequencies,729,10876,CONFNO3,337,Gulf Coast Athletic Conference,2,0.03
Frequencies,730,10876,CONFNO3,146,Gulf South Conference,13,0.2
Frequencies,731,10876,CONFNO3,320,Heart of America Athletic Conference,13,0.2
Frequencies,732,10876,CONFNO3,175,Heartland Collegiate Athletic Conference,10,0.16
Frequencies,733,10876,CONFNO3,209,Heartland Conference,3,0.05
Frequencies,734,10876,CONFNO3,122,Horizon League,6,0.09
Frequencies,735,10876,CONFNO3,318,Independent Mid-South Region,2,0.03
Frequencies,736,10876,CONFNO3,322,Independent Midwest Region,1,0.02
Frequencies,737,10876,CONFNO3,335,Independent Southeast Region,2,0.03
Frequencies,738,10876,CONFNO3,117,Ivy Group,8,0.13
Frequencies,739,10876,CONFNO3,309,Kansas Collegiate Athletic Conference,12,0.19
Frequencies,740,10876,CONFNO3,361,Landmark Conference,7,0.11
Frequencies,741,10876,CONFNO3,178,Little East Conference,8,0.13
Frequencies,742,10876,CONFNO3,147,Lone Star Conference,11,0.17
Frequencies,743,10876,CONFNO3,179,Massachusetts State College Athletic Association,8,0.13
Frequencies,744,10876,CONFNO3,118,Metro Atlantic Athletic Conference,11,0.17
Frequencies,745,10876,CONFNO3,180,Michigan Intercollegiate Athletic Association,8,0.13
Frequencies,746,10876,CONFNO3,148,Mid-America Intercollegiate Athletic Association,13,0.2
Frequencies,747,10876,CONFNO3,119,Mid-American Conference,11,0.17
Frequencies,748,10876,CONFNO3,121,Mid-Eastern Athletic Conference,9,0.14000000000000001
Frequencies,749,10876,CONFNO3,315,Mid-South Conference,9,0.14000000000000001
Frequencies,750,10876,CONFNO3,181,Middle Atlantic States Athletic Corporation,10,0.16
Frequencies,751,10876,CONFNO3,182,Midwest Conference,11,0.17
Frequencies,752,10876,CONFNO3,183,Minnesota Intercollegiate Athletic Conference,10,0.16
Frequencies,753,10876,CONFNO3,123,Missouri Valley Conference,8,0.13
Frequencies,754,10876,CONFNO3,370,Mountain East Conference,11,0.17
Frequencies,755,10876,CONFNO3,203,Mountain West Conference,8,0.13
Frequencies,756,10876,CONFNO3,363,New England Collegiate Conference,6,0.09
Frequencies,757,10876,CONFNO3,185,New England Small College Athletic Conference,10,0.16
Frequencies,758,10876,CONFNO3,186,New England Women's & Men's Athletic Conference,8,0.13
Frequencies,759,10876,CONFNO3,187,New Jersey Athletic Conference,9,0.14000000000000001
Frequencies,760,10876,CONFNO3,215,North Atlantic Conference,8,0.13
Frequencies,761,10876,CONFNO3,189,North Coast Athletic Conference,10,0.16
Frequencies,762,10876,CONFNO3,365,North Eastern Athletic Conference,10,0.16
Frequencies,763,10876,CONFNO3,373,North Star Athletic Association,7,0.11
Frequencies,764,10876,CONFNO3,153,Northeast 10 Conference,15,0.24
Frequencies,765,10876,CONFNO3,125,Northeast Conference,7,0.11
Frequencies,766,10876,CONFNO3,359,Northern Athletics Collegiate Conference,11,0.17
Frequencies,767,10876,CONFNO3,155,Northern Sun Intercollegiate Conference,15,0.24
Frequencies,768,10876,CONFNO3,205,Northwest Conference,8,0.13
Frequencies,769,10876,CONFNO3,191,Ohio Athletic Conference,10,0.16
Frequencies,770,10876,CONFNO3,126,Ohio Valley Conference,12,0.19
Frequencies,771,10876,CONFNO3,192,Old Dominion Athletic Conference,12,0.19
Frequencies,772,10876,CONFNO3,156,Pacific West Conference,9,0.14000000000000001
Frequencies,773,10876,CONFNO3,127,Pacific-12 Conference,16,0.25
Frequencies,774,10876,CONFNO3,128,Patriot League,6,0.09
Frequencies,775,10876,CONFNO3,157,Peach Belt Conference,11,0.17
Frequencies,776,10876,CONFNO3,193,Pennsylvania Athletic Conference,1,0.02
Frequencies,777,10876,CONFNO3,158,Pennsylvania State Athletic Conference,16,0.25
Frequencies,778,10876,CONFNO3,194,Presidents' Athletic Conference,9,0.14000000000000001
Frequencies,779,10876,CONFNO3,353,Red River Athletic Conference,10,0.16
Frequencies,780,10876,CONFNO3,374,River States,10,0.16
Frequencies,781,10876,CONFNO3,159,Rocky Mountain Athletic Conference,10,0.16
Frequencies,782,10876,CONFNO3,196,Skyline Conference,11,0.17
Frequencies,783,10876,CONFNO3,340,Sooner Athletic Conference,9,0.14000000000000001
Frequencies,784,10876,CONFNO3,160,South Atlantic Conference,12,0.19
Frequencies,785,10876,CONFNO3,130,Southeastern Conference,15,0.24
Frequencies,786,10876,CONFNO3,368,Southern Athletic Association,8,0.13
Frequencies,787,10876,CONFNO3,197,Southern California Intercollegiate Athletic Conference,11,0.17
Frequencies,788,10876,CONFNO3,198,Southern Collegiate Athletic Conference,8,0.13
Frequencies,789,10876,CONFNO3,131,Southern Conference,7,0.11
Frequencies,790,10876,CONFNO3,161,Southern Intercollegiate Athletic Conference,12,0.19
Frequencies,791,10876,CONFNO3,334,Southern States Athletic Conference,9,0.14000000000000001
Frequencies,792,10876,CONFNO3,132,Southland Conference,14,0.22
Frequencies,793,10876,CONFNO3,133,Southwestern Athletic Conference,10,0.16
Frequencies,794,10876,CONFNO3,195,St. Louis Intercollegiate Athletic Conference,10,0.16
Frequencies,795,10876,CONFNO3,199,State University of New York Athletic Conference,7,0.11
Frequencies,796,10876,CONFNO3,134,Sun Belt Conference,12,0.19
Frequencies,797,10876,CONFNO3,162,Sunshine State Conference,10,0.16
Frequencies,798,10876,CONFNO3,120,The Summit League,6,0.09
Frequencies,799,10876,CONFNO3,317,TranSouth Athletic Conference,1,0.02
Frequencies,800,10876,CONFNO3,171,USA South Athletic Conference,14,0.22
Frequencies,801,10876,CONFNO3,200,University Athletic Association,6,0.09
Frequencies,802,10876,CONFNO3,354,Upper Midwest Athletic Conference,8,0.13
Frequencies,803,10876,CONFNO3,201,Upstate Collegiate Athletic Association,9,0.14000000000000001
Frequencies,804,10876,CONFNO3,136,West Coast Conference,10,0.16
Frequencies,805,10876,CONFNO3,163,West Virginia Intercollegiate Athletic Conference,1,0.02
Frequencies,806,10876,CONFNO3,137,Western Athletic Conference,10,0.16
Frequencies,807,10876,CONFNO3,202,Wisconsin Intercollegiate Athletic Conference,10,0.16
Frequencies,808,10876,CONFNO3,307,Wolverine-Hoosier Athletic Conference,12,0.19
Frequencies,809,10876,CONFNO3,342,Other,4,0.06
Frequencies,810,10876,CONFNO3,-1,Not reported,5,0.08
Frequencies,811,10876,CONFNO3,-2,Not applicable,5196,81.67
Frequencies,812,10881,SPORT4,1,Yes,1317,20.7
Frequencies,813,10881,SPORT4,2,No,3185,50.06
Frequencies,814,10881,SPORT4,-1,Not reported,5,0.08
Frequencies,815,10881,SPORT4,-2,Not applicable,1855,29.16
Frequencies,816,10886,CONFNO4,214,Allegheny Mountain Collegiate Conference,9,0.14000000000000001
Frequencies,817,10886,CONFNO4,101,America East,9,0.14000000000000001
Frequencies,818,10886,CONFNO4,372,American Athletic Conference,12,0.19
Frequencies,819,10886,CONFNO4,376,American Collegiate Athletic Association,2,0.03
Frequencies,820,10886,CONFNO4,319,American Midwest Conference,12,0.19
Frequencies,821,10886,CONFNO4,176,American Rivers Conference,9,0.14000000000000001
Frequencies,822,10886,CONFNO4,204,American Southwest Conference,11,0.17
Frequencies,823,10886,CONFNO4,316,Appalachian Athletic Conference,13,0.2
Frequencies,824,10886,CONFNO4,369,Association of Independent Institutions,13,0.2
Frequencies,825,10886,CONFNO4,103,Atlantic 10 Conference,14,0.22
Frequencies,826,10886,CONFNO4,102,Atlantic Coast Conference,15,0.24
Frequencies,827,10886,CONFNO4,375,Atlantic East Conference,7,0.11
Frequencies,828,10886,CONFNO4,135,Atlantic Sun Conference,8,0.13
Frequencies,829,10886,CONFNO4,104,Big East Conference,11,0.17
Frequencies,830,10886,CONFNO4,105,Big Sky Conference,11,0.17
Frequencies,831,10886,CONFNO4,106,Big South Conference,14,0.22
Frequencies,832,10886,CONFNO4,107,Big Ten Conference,14,0.22
Frequencies,833,10886,CONFNO4,108,Big Twelve Conference,10,0.16
Frequencies,834,10886,CONFNO4,109,Big West Conference,9,0.14000000000000001
Frequencies,835,10886,CONFNO4,138,California Collegiate Athletic Association,14,0.22
Frequencies,836,10886,CONFNO4,301,California Pacific Conference,9,0.14000000000000001
Frequencies,837,10886,CONFNO4,164,Capital Athletic Conference,7,0.11
Frequencies,838,10886,CONFNO4,328,Cascade Collegiate Conference,11,0.17
Frequencies,839,10886,CONFNO4,165,Centennial Conference,10,0.16
Frequencies,840,10886,CONFNO4,323,Central Atlantic Collegiate Conference,14,0.22
Frequencies,841,10886,CONFNO4,140,Central Intercollegiate Athletic Association,11,0.17
Frequencies,842,10886,CONFNO4,304,Chicagoland Collegiate Athletic Conference,14,0.22
Frequencies,843,10886,CONFNO4,166,City University of New York Athletic Conference,10,0.16
Frequencies,844,10886,CONFNO4,167,College Conference of Illinois and Wisconsin,9,0.14000000000000001
Frequencies,845,10886,CONFNO4,110,Colonial Athletic Association,10,0.16
Frequencies,846,10886,CONFNO4,364,Colonial States Athletic Conference,6,0.09
Frequencies,847,10886,CONFNO4,168,Commonwealth Coast Conference,9,0.14000000000000001
Frequencies,848,10886,CONFNO4,207,Commonwealth Conference,1,0.02
Frequencies,849,10886,CONFNO4,139,Conference Carolinas,12,0.19
Frequencies,850,10886,CONFNO4,111,Conference USA,13,0.2
Frequencies,851,10886,CONFNO4,305,Crossroads League,10,0.16
Frequencies,852,10886,CONFNO4,112,Division I Independents,1,0.02
Frequencies,853,10886,CONFNO4,141,Division II Independents,2,0.03
Frequencies,854,10886,CONFNO4,170,Division III Independents,7,0.11
Frequencies,855,10886,CONFNO4,151,East Coast Conference,7,0.11
Frequencies,856,10886,CONFNO4,115,Eastern College Athletic Conference,3,0.05
Frequencies,857,10886,CONFNO4,172,Empire Eight,9,0.14000000000000001
Frequencies,858,10886,CONFNO4,333,The Sun Conference,9,0.14000000000000001
Frequencies,859,10886,CONFNO4,208,Freedom Conference,1,0.02
Frequencies,860,10886,CONFNO4,352,Frontier Conference,5,0.08
Frequencies,861,10886,CONFNO4,302,Golden State Athletic Conference,10,0.16
Frequencies,862,10886,CONFNO4,367,Great American Conference,12,0.19
Frequencies,863,10886,CONFNO4,144,Great Lakes Intercollegiate Athletic Conference,12,0.19
Frequencies,864,10886,CONFNO4,145,Great Lakes Valley Conference,16,0.25
Frequencies,865,10886,CONFNO4,371,Great Midwest Athletic Conference,13,0.2
Frequencies,866,10886,CONFNO4,174,Great Northeast Athletic Conference,12,0.19
Frequencies,867,10886,CONFNO4,213,Great Northwest Athletic Conference,9,0.14000000000000001
Frequencies,868,10886,CONFNO4,311,Great Plains Athletic Conference,12,0.19
Frequencies,869,10886,CONFNO4,337,Gulf Coast Athletic Conference,7,0.11
Frequencies,870,10886,CONFNO4,146,Gulf South Conference,13,0.2
Frequencies,871,10886,CONFNO4,320,Heart of America Athletic Conference,13,0.2
Frequencies,872,10886,CONFNO4,175,Heartland Collegiate Athletic Conference,10,0.16
Frequencies,873,10886,CONFNO4,209,Heartland Conference,2,0.03
Frequencies,874,10886,CONFNO4,122,Horizon League,10,0.16
Frequencies,875,10886,CONFNO4,318,Independent Mid-South Region,2,0.03
Frequencies,876,10886,CONFNO4,322,Independent Midwest Region,1,0.02
Frequencies,877,10886,CONFNO4,335,Independent Southeast Region,3,0.05
Frequencies,878,10886,CONFNO4,117,Ivy Group,9,0.14000000000000001
Frequencies,879,10886,CONFNO4,309,Kansas Collegiate Athletic Conference,13,0.2
Frequencies,880,10886,CONFNO4,361,Landmark Conference,8,0.13
Frequencies,881,10886,CONFNO4,178,Little East Conference,7,0.11
Frequencies,882,10886,CONFNO4,147,Lone Star Conference,15,0.24
Frequencies,883,10886,CONFNO4,179,Massachusetts State College Athletic Association,7,0.11
Frequencies,884,10886,CONFNO4,118,Metro Atlantic Athletic Conference,11,0.17
Frequencies,885,10886,CONFNO4,180,Michigan Intercollegiate Athletic Association,9,0.14000000000000001
Frequencies,886,10886,CONFNO4,148,Mid-America Intercollegiate Athletic Association,13,0.2
Frequencies,887,10886,CONFNO4,119,Mid-American Conference,12,0.19
Frequencies,888,10886,CONFNO4,121,Mid-Eastern Athletic Conference,12,0.19
Frequencies,889,10886,CONFNO4,315,Mid-South Conference,10,0.16
Frequencies,890,10886,CONFNO4,181,Middle Atlantic States Athletic Corporation,13,0.2
Frequencies,891,10886,CONFNO4,182,Midwest Conference,11,0.17
Frequencies,892,10886,CONFNO4,183,Minnesota Intercollegiate Athletic Conference,12,0.19
Frequencies,893,10886,CONFNO4,123,Missouri Valley Conference,10,0.16
Frequencies,894,10886,CONFNO4,370,Mountain East Conference,10,0.16
Frequencies,895,10886,CONFNO4,203,Mountain West Conference,11,0.17
Frequencies,896,10886,CONFNO4,363,New England Collegiate Conference,6,0.09
Frequencies,897,10886,CONFNO4,185,New England Small College Athletic Conference,11,0.17
Frequencies,898,10886,CONFNO4,186,New England Women's & Men's Athletic Conference,11,0.17
Frequencies,899,10886,CONFNO4,187,New Jersey Athletic Conference,7,0.11
Frequencies,900,10886,CONFNO4,215,North Atlantic Conference,11,0.17
Frequencies,901,10886,CONFNO4,189,North Coast Athletic Conference,9,0.14000000000000001
Frequencies,902,10886,CONFNO4,365,North Eastern Athletic Conference,10,0.16
Frequencies,903,10886,CONFNO4,373,North Star Athletic Association,7,0.11
Frequencies,904,10886,CONFNO4,153,Northeast 10 Conference,15,0.24
Frequencies,905,10886,CONFNO4,125,Northeast Conference,10,0.16
Frequencies,906,10886,CONFNO4,359,Northern Athletics Conference,13,0.2
Frequencies,907,10886,CONFNO4,155,Northern Sun Intercollegiate Conference,16,0.25
Frequencies,908,10886,CONFNO4,205,Northwest Conference,8,0.13
Frequencies,909,10886,CONFNO4,191,Ohio Athletic Conference,10,0.16
Frequencies,910,10886,CONFNO4,126,Ohio Valley Conference,12,0.19
Frequencies,911,10886,CONFNO4,192,Old Dominion Athletic Conference,13,0.2
Frequencies,912,10886,CONFNO4,156,Pacific West Conference,12,0.19
Frequencies,913,10886,CONFNO4,127,Pacific-12 Conference,17,0.27
Frequencies,914,10886,CONFNO4,128,Patriot League,10,0.16
Frequencies,915,10886,CONFNO4,157,Peach Belt Conference,11,0.17
Frequencies,916,10886,CONFNO4,193,Pennsylvania Athletic Conference,2,0.03
Frequencies,917,10886,CONFNO4,158,Pennsylvania State Athletic Conference,17,0.27
Frequencies,918,10886,CONFNO4,194,Presidents' Athletic Conference,9,0.14000000000000001
Frequencies,919,10886,CONFNO4,353,Red River Athletic Conference,7,0.11
Frequencies,920,10886,CONFNO4,374,River States,11,0.17
Frequencies,921,10886,CONFNO4,159,Rocky Mountain Athletic Conference,16,0.25
Frequencies,922,10886,CONFNO4,196,Skyline Conference,12,0.19
Frequencies,923,10886,CONFNO4,340,Sooner Athletic Conference,10,0.16
Frequencies,924,10886,CONFNO4,160,South Atlantic Conference,12,0.19
Frequencies,925,10886,CONFNO4,130,Southeastern Conference,15,0.24
Frequencies,926,10886,CONFNO4,368,Southern Athletic Association,8,0.13
Frequencies,927,10886,CONFNO4,197,Southern California Intercollegiate Athletic Conference,12,0.19
Frequencies,928,10886,CONFNO4,198,Southern Collegiate Athletic Conference,10,0.16
Frequencies,929,10886,CONFNO4,131,Southern Conference,9,0.14000000000000001
Frequencies,930,10886,CONFNO4,161,Southern Intercollegiate Athletic Conference,12,0.19
Frequencies,931,10886,CONFNO4,334,Southern States Athletic Conference,10,0.16
Frequencies,932,10886,CONFNO4,132,Southland Conference,13,0.2
Frequencies,933,10886,CONFNO4,133,Southwestern Athletic Conference,10,0.16
Frequencies,934,10886,CONFNO4,195,St. Louis Intercollegiate Athletic Conference,9,0.14000000000000001
Frequencies,935,10886,CONFNO4,199,State University of New York Athletic Conference,10,0.16
Frequencies,936,10886,CONFNO4,134,Sun Belt Conference,12,0.19
Frequencies,937,10886,CONFNO4,162,Sunshine State Conference,8,0.13
Frequencies,938,10886,CONFNO4,120,The Summit League,8,0.13
Frequencies,939,10886,CONFNO4,317,TranSouth Athletic Conference,1,0.02
Frequencies,940,10886,CONFNO4,171,USA South Athletic Conference,18,0.28000000000000003
Frequencies,941,10886,CONFNO4,200,University Athletic Association,8,0.13
Frequencies,942,10886,CONFNO4,354,Upper Midwest Athletic Conference,8,0.13
Frequencies,943,10886,CONFNO4,201,Upstate Collegiate Athletic Association,9,0.14000000000000001
Frequencies,944,10886,CONFNO4,136,West Coast Conference,9,0.14000000000000001
Frequencies,945,10886,CONFNO4,163,West Virginia Intercollegiate Athletic Conference,1,0.02
Frequencies,946,10886,CONFNO4,137,Western Athletic Conference,9,0.14000000000000001
Frequencies,947,10886,CONFNO4,202,Wisconsin Intercollegiate Athletic Conference,9,0.14000000000000001
Frequencies,948,10886,CONFNO4,307,Wolverine-Hoosier Athletic Conference,11,0.17
Frequencies,949,10886,CONFNO4,342,Other,6,0.09
Frequencies,950,10886,CONFNO4,-1,Not reported,5,0.08
Frequencies,951,10886,CONFNO4,-2,Not applicable,5040,79.22
Frequencies,952,,,,,,
Frequencies,953,,,,,,
Frequencies,954,,,,,,
Frequencies,955,,,,,,
Frequencies,956,,,,,,
Frequencies,957,,,,,,
Frequencies,958,,,,,,
Frequencies,959,,,,,,
Frequencies,960,,,,,,
Frequencies,961,,,,,,
Frequencies,962,,,,,,
Frequencies,963,,,,,,
Frequencies,964,,,,,,
Frequencies,965,,,,,,
Frequencies,966,,,,,,
Frequencies,967,,,,,,
Frequencies,968,,,,,,
Frequencies,969,,,,,,
Frequencies,970,,,,,,
Frequencies,971,,,,,,
Frequencies,972,,,,,,
Frequencies,973,,,,,,
Frequencies,974,,,,,,
Frequencies,975,,,,,,
Frequencies,976,,,,,,
Frequencies,977,,,,,,
Frequencies,978,,,,,,
Frequencies,979,,,,,,
Frequencies,980,,,,,,
Frequencies,981,,,,,,
Frequencies,982,,,,,,
Frequencies,983,,,,,,
Frequencies,984,,,,,,
Frequencies,985,,,,,,
Frequencies,986,,,,,,
Frequencies,987,,,,,,
Frequencies,988,,,,,,
Frequencies,989,,,,,,
Frequencies,990,,,,,,
Frequencies,991,,,,,,
Frequencies,992,,,,,,
Frequencies,993,,,,,,
Frequencies,994,,,,,,
Frequencies,995,,,,,,
Frequencies,996,,,,,,
Frequencies,997,,,,,,
Frequencies,998,,,,,,
Frequencies,999,,,,,,
Frequencies,1000,,,,,,
Frequencies,1001,,,,,,
Frequencies,1002,,,,,,
Frequencies,1003,,,,,,
Frequencies,1004,,,,,,
Frequencies,1005,,,,,,
Frequencies,1006,,,,,,
Frequencies,1007,,,,,,
Frequencies,1008,,,,,,
Frequencies,1009,,,,,,
Frequencies,1010,,,,,,
Frequencies,1011,,,,,,
Frequencies,1012,,,,,,
Frequencies,1013,,,,,,
Frequencies,1014,,,,,,
Frequencies,1015,,,,,,
Frequencies,1016,,,,,,
Frequencies,1017,,,,,,
Frequencies,1018,,,,,,
Frequencies,1019,,,,,,
Frequencies,1020,,,,,,
Frequencies,1021,,,,,,
Frequencies,1022,,,,,,
Frequencies,1023,,,,,,
Frequencies,1024,,,,,,
Frequencies,1025,,,,,,
Frequencies,1026,,,,,,
Frequencies,1027,,,,,,
Frequencies,1028,,,,,,
Frequencies,1029,,,,,,
Frequencies,1030,,,,,,
Frequencies,1031,,,,,,
Frequencies,1032,,,,,,
Frequencies,1033,,,,,,
Frequencies,1034,,,,,,
Frequencies,1035,,,,,,
Frequencies,1036,,,,,,
Frequencies,1037,,,,,,
Frequencies,1038,,,,,,
Frequencies,1039,,,,,,
Frequencies,1040,,,,,,
Frequencies,1041,,,,,,
Frequencies,1042,,,,,,
Frequencies,1043,,,,,,
Frequencies,1044,,,,,,
Frequencies,1045,,,,,,
Frequencies,1046,,,,,,
Frequencies,1047,,,,,,
Frequencies,1048,,,,,,
Frequencies,1049,,,,,,
Frequencies,1050,,,,,,
Frequencies,1051,,,,,,
Frequencies,1052,,,,,,
Frequencies,1053,,,,,,
Frequencies,1054,,,,,,
Frequencies,1055,,,,,,
Frequencies,1056,,,,,,
Frequencies,1057,,,,,,
Frequencies,1058,,,,,,
Frequencies,1059,,,,,,
Frequencies,1060,,,,,,
Frequencies,1061,,,,,,
Frequencies,1062,,,,,,
Frequencies,1063,,,,,,
Frequencies,1064,,,,,,
Frequencies,1065,,,,,,
Frequencies,1066,,,,,,
Frequencies,1067,,,,,,
Frequencies,1068,,,,,,
Frequencies,1069,,,,,,
Frequencies,1070,,,,,,
Frequencies,1071,,,,,,
Frequencies,1072,,,,,,
Frequencies,1073,,,,,,
Frequencies,1074,,,,,,
Frequencies,1075,,,,,,
Frequencies,1076,,,,,,
Frequencies,1077,,,,,,
Frequencies,1078,,,,,,
Frequencies,1079,,,,,,
Frequencies,1080,,,,,,
Frequencies,1081,,,,,,
Frequencies,1082,,,,,,
Frequencies,1083,,,,,,
Frequencies,1084,,,,,,
Frequencies,1085,,,,,,
Frequencies,1086,,,,,,
Frequencies,1087,,,,,,
Frequencies,1088,,,,,,
Frequencies,1089,,,,,,
Frequencies,1090,,,,,,
Frequencies,1091,,,,,,
Frequencies,1092,,,,,,
Frequencies,1093,,,,,,
Frequencies,1094,,,,,,
Frequencies,1095,,,,,,
Frequencies,1096,,,,,,
Frequencies,1097,,,,,,
Frequencies,1098,,,,,,
Frequencies,1099,,,,,,
Frequencies,1100,,,,,,
Frequencies,1101,,,,,,
Frequencies,1102,,,,,,
Frequencies,1103,,,,,,
Frequencies,1104,,,,,,
Frequencies,1105,,,,,,
Frequencies,1106,,,,,,
Frequencies,1107,,,,,,
Frequencies,1108,,,,,,
Frequencies,1109,,,,,,
Frequencies,1110,,,,,,
Frequencies,1111,,,,,,
Frequencies,1112,,,,,,
Frequencies,1113,,,,,,
Frequencies,1114,,,,,,
Frequencies,1115,,,,,,
Frequencies,1116,,,,,,
Frequencies,1117,,,,,,
Frequencies,1118,,,,,,
Frequencies,1119,,,,,,
Frequencies,1120,,,,,,
Frequencies,1121,,,,,,
Frequencies,1122,,,,,,
Frequencies,1123,,,,,,
Frequencies,1124,,,,,,
Frequencies,1125,,,,,,
Frequencies,1126,,,,,,
Frequencies,1127,,,,,,
Frequencies,1128,,,,,,
Frequencies,1129,,,,,,
Frequencies,1130,,,,,,
Frequencies,1131,,,,,,
Frequencies,1132,,,,,,
Frequencies,1133,,,,,,
Frequencies,1134,,,,,,
Frequencies,1135,,,,,,
Frequencies,1136,,,,,,
