sheet,row_idx,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50
Introduction,0,"File documentation for full- and part-time staff by occupational category, race/ethnicity, and gender: Fall 2019",,,,,,,,,
Introduction,1,(Final/revised release),,,,,,,,,
Introduction,2,,,,,,,,,,
Introduction,3,Filename,S2019_OC
Introduction,4,  Provisional release:,February 2021
Introduction,5,Filename,S2019_OC_RV
Introduction,6,  Final/revised release:,November 2021
Introduction,7,Overview,"This file contains the number of staff on the payroll of the institution as of November 1,  by occupational categories, race/ethnicity and gender. This file has multiple records per institution.  Each record is uniquely defined by the variables IPEDS ID (UNITID), and occupational category and full- and part-time status (STAFFCAT).  
",,,,,,,,
Introduction,8,Note,"Prior to the IPEDS Web-based data collection in 2001, human resource data reported by race/ethnicity and gender was only available in odd-numbered years.  Beginning with 2001, human resource data reported by race/ethnicity and gender was mandatory in odd-numbered years and optional in even-numbered years.  Beginning with 2016 reporting human resource data by race/ethnicity and gender is mandatory annually.",,,,,,,,
Introduction,9,,"Provisional release data have undergone all NCES data quality control procedures. Data are imputed for nonresponding institutions. These data are used for First Look (Provisional Data) Web Tables. Final release data include revisions to the provisional release data that have been made by institutions during the subsequent data collection year. The final release data can be used when the most up to date data are required; however, these data may not match First Look Web Tables based on provisional data. ",,,,,,,,
Introduction,10,Contents of spreadsheet,,,,,,,,,
Introduction,11,Varlist,"Variable list: Lists all variables in the table. Includes the variable name, variable label and the Data type, format and maximum field width of each variable.  The data type describes a variable as either a numeric (N) or Alphanumeric (A) and the format of a variable defines a variable as either continuous (Cont) or categorical (Disc).  It all also lists the variable name of all imputation flag variables for each continuous variable. Imputation flag variable describes whether a value for the corresponding variable was reported, imputed or not applicable.",,,,,,,,
Introduction,12,Description,Long description or glossary definition of a variable. ,,,,,,,,
Introduction,13,Frequencies,This worksheet contains the code values for of all categorical variables in the data file. It also lists the frequency and percent distribution for each code value by variable.(provisional release),,,,,,,,
Introduction,14,Statistics,"This worksheet lists the sum, mean, minimum and maximum values of all continuous variables in the data file. (provisional release)",,,,,,,,
Introduction,15,FrequenciesRV,This worksheet contains the code values for of all categorical variables in the data file. It also lists the frequency and percent distribution for each code value by variable.(final/revised release),,,,,,,,
Introduction,16,StatisticsRV,"This worksheet lists the sum, mean, minimum and maximum values of all continuous variables in the data file.(final/revised release)",,,,,,,,
Introduction,17,Imputation code values,This worksheet lists the code values for all imputation flag variables.,,,,,,,,
Frequencies,859,,,,,,
Frequencies,860,,,,,,
Frequencies,861,,,,,,
Frequencies,862,,,,,,
Frequencies,863
Frequencies,864
Frequencies,865
Frequencies,866
Frequencies,867
Frequencies,868
Frequencies,869
Frequencies,870
Frequencies,871
Frequencies,872
Frequencies,873
Frequencies,874
Frequencies,875
Frequencies,876
Frequencies,877
Frequencies,878
Frequencies,879
Frequencies,880
Frequencies,881
Frequencies,882
Frequencies,883
Frequencies,884
Frequencies,885
Frequencies,886
Frequencies,887
Frequencies,888
Frequencies,889
Frequencies,890
Frequencies,891
Frequencies,892
Frequencies,893
Frequencies,894
Frequencies,895
Frequencies,896
Frequencies,897
Frequencies,898
Frequencies,899
Frequencies,900
Frequencies,901
Frequencies,902
Frequencies,903
Frequencies,904
Frequencies,905
Frequencies,906
Frequencies,907
Frequencies,908
Frequencies,909
Frequencies,910
Frequencies,911
Frequencies,912
Frequencies,913
Frequencies,914
Frequencies,915
Frequencies,916
Frequencies,917
Frequencies,918
Frequencies,919
Frequencies,920
Frequencies,921
Frequencies,922
Frequencies,923
Frequencies,924
Frequencies,925
Frequencies,926
Frequencies,927
Frequencies,928
Frequencies,929
Frequencies,930
Frequencies,931
Frequencies,932
Frequencies,933
Frequencies,934
Frequencies,935
Frequencies,936
Frequencies,937
Frequencies,938
Frequencies,939
Frequencies,940
Frequencies,941
Frequencies,942
Frequencies,943
Frequencies,944
Frequencies,945
Frequencies,946
Frequencies,947
Frequencies,948
Frequencies,949
Frequencies,950
Frequencies,951
Frequencies,952
Frequencies,953
Frequencies,954
Frequencies,955
Frequencies,956
Frequencies,957
Frequencies,958
Frequencies,959
Frequencies,960
Frequencies,961
Frequencies,962
Frequencies,963
Frequencies,964
Frequencies,965
Frequencies,966
Frequencies,967
Frequencies,968
Frequencies,969
Frequencies,970
Frequencies,971
Frequencies,972
Frequencies,973
Frequencies,974
Frequencies,975
Frequencies,976
Frequencies,977
Frequencies,978
Frequencies,979
Frequencies,980
Frequencies,981
Frequencies,982
Frequencies,983
Frequencies,984
Frequencies,985
Frequencies,986
Frequencies,987
Frequencies,988
Frequencies,989
Frequencies,990
Frequencies,991
Frequencies,992
Frequencies,993
Frequencies,994
Frequencies,995
Frequencies,996
Frequencies,997
Frequencies,998
Frequencies,999
Frequencies,1000
Frequencies,1001
Frequencies,1002
Frequencies,1003
Frequencies,1004
Frequencies,1005
Frequencies,1006
Frequencies,1007
Frequencies,1008
Frequencies,1009
Frequencies,1010
Frequencies,1011
Frequencies,1012
Frequencies,1013
Frequencies,1014
Frequencies,1015
Frequencies,1016
Frequencies,1017
Frequencies,1018
Frequencies,1019
Frequencies,1020
Frequencies,1021
Frequencies,1022
Frequencies,1023
Frequencies,1024
Frequencies,1025
Frequencies,1026
Frequencies,1027
Frequencies,1028
Frequencies,1029
Frequencies,1030
Frequencies,1031
Frequencies,1032
Frequencies,1033
Frequencies,1034
Frequencies,1035
Frequencies,1036
Frequencies,1037
Frequencies,1038
Frequencies,1039
Frequencies,1040
Frequencies,1041
Frequencies,1042
Frequencies,1043
Frequencies,1044
Frequencies,1045
Frequencies,1046
Frequencies,1047
Frequencies,1048
Frequencies,1049
Frequencies,1050
Frequencies,1051
Frequencies,1052
Frequencies,1053
Frequencies,1054
Frequencies,1055
Frequencies,1056
Frequencies,1057
Frequencies,1058
Frequencies,1059
Frequencies,1060
Frequencies,1061
Frequencies,1062
Frequencies,1063
Frequencies,1064
Frequencies,1065
Frequencies,1066
Frequencies,1067
Frequencies,1068
Frequencies,1069
Frequencies,1070
Frequencies,1071
Frequencies,1072
Frequencies,1073
Frequencies,1074
Frequencies,1075
Frequencies,1076
Frequencies,1077
Frequencies,1078
Frequencies,1079
Frequencies,1080
Frequencies,1081
Frequencies,1082
Frequencies,1083
Frequencies,1084
Frequencies,1085
Frequencies,1086
Frequencies,1087
Frequencies,1088
Frequencies,1089
Frequencies,1090
Frequencies,1091
Frequencies,1092
Frequencies,1093
Frequencies,1094
Frequencies,1095
Frequencies,1096
Frequencies,1097
Frequencies,1098
Frequencies,1099
Frequencies,1100
Frequencies,1101
Frequencies,1102
Frequencies,1103
Frequencies,1104
Frequencies,1105
Frequencies,1106
Frequencies,1107
Frequencies,1108
Frequencies,1109
Frequencies,1110
Frequencies,1111
Frequencies,1112
Frequencies,1113
Frequencies,1114
Frequencies,1115
Frequencies,1116
Frequencies,1117
Frequencies,1118
Frequencies,1119
Frequencies,1120
Frequencies,1121
Frequencies,1122
Frequencies,1123
Frequencies,1124
Frequencies,1125
Frequencies,1126
Frequencies,1127
Frequencies,1128
Frequencies,1129
Frequencies,1130
Frequencies,1131
Frequencies,1132
Frequencies,1133
Frequencies,1134
Frequencies,1135
Frequencies,1136
Frequencies,1137
Frequencies,1138
Frequencies,1139
Frequencies,1140
Frequencies,1141
Frequencies,1142
Frequencies,1143
Frequencies,1144
Frequencies,1145
Frequencies,1146
Frequencies,1147
Frequencies,1148
Frequencies,1149
Frequencies,1150
Frequencies,1151
Frequencies,1152
Frequencies,1153
Frequencies,1154
Frequencies,1155
Frequencies,1156
Frequencies,1157
Frequencies,1158
Frequencies,1159
Frequencies,1160
Frequencies,1161
Frequencies,1162
Frequencies,1163
Frequencies,1164
Frequencies,1165
Frequencies,1166
Frequencies,1167
Frequencies,1168
Frequencies,1169
Frequencies,1170
Frequencies,1171
Frequencies,1172
Frequencies,1173
Frequencies,1174
Frequencies,1175
Frequencies,1176
Frequencies,1177
Frequencies,1178
Frequencies,1179
Frequencies,1180
Frequencies,1181
Frequencies,1182
Frequencies,1183
Frequencies,1184
Frequencies,1185
Frequencies,1186
Frequencies,1187
Frequencies,1188
Frequencies,1189
Frequencies,1190
Frequencies,1191
Frequencies,1192
Frequencies,1193
Frequencies,1194
Frequencies,1195
Frequencies,1196
Frequencies,1197
Frequencies,1198
Frequencies,1199
Frequencies,1200
Frequencies,1201
Frequencies,1202
Frequencies,1203
Frequencies,1204
Frequencies,1205
Frequencies,1206
Frequencies,1207
Frequencies,1208
Frequencies,1209
Frequencies,1210
Frequencies,1211
Frequencies,1212
Frequencies,1213
Frequencies,1214
Frequencies,1215
Frequencies,1216
Frequencies,1217
Frequencies,1218
Frequencies,1219
Frequencies,1220
Frequencies,1221
Frequencies,1222
Frequencies,1223
Frequencies,1224
Frequencies,1225
Frequencies,1226
Frequencies,1227
Frequencies,1228
Frequencies,1229
Frequencies,1230
Frequencies,1231
Frequencies,1232
Frequencies,1233
Frequencies,1234
Frequencies,1235
Frequencies,1236
Frequencies,1237
Frequencies,1238
Frequencies,1239
Frequencies,1240
Frequencies,1241
Frequencies,1242
Frequencies,1243
Frequencies,1244
Frequencies,1245
Frequencies,1246
Frequencies,1247
Frequencies,1248
Frequencies,1249
Frequencies,1250
Frequencies,1251
Frequencies,1252
Frequencies,1253
Frequencies,1254
Frequencies,1255
Frequencies,1256
Frequencies,1257
Frequencies,1258
Frequencies,1259
Frequencies,1260
Frequencies,1261
Frequencies,1262
Frequencies,1263
Frequencies,1264
Frequencies,1265
Frequencies,1266
Frequencies,1267
Frequencies,1268
Frequencies,1269
Frequencies,1270
Frequencies,1271
Frequencies,1272
Frequencies,1273
Frequencies,1274
Frequencies,1275
Frequencies,1276
Frequencies,1277
Frequencies,1278
Frequencies,1279
Frequencies,1280
Frequencies,1281
Frequencies,1282
Frequencies,1283
Frequencies,1284
Frequencies,1285
Frequencies,1286
Frequencies,1287
Frequencies,1288
Frequencies,1289
Frequencies,1290
Frequencies,1291
Frequencies,1292
Frequencies,1293
Frequencies,1294
Frequencies,1295
Frequencies,1296
Frequencies,1297
Frequencies,1298
Frequencies,1299
Frequencies,1300
Frequencies,1301
Frequencies,1302
Frequencies,1303
Frequencies,1304
Frequencies,1305
Frequencies,1306
Frequencies,1307
Frequencies,1308
Frequencies,1309
Frequencies,1310
Frequencies,1311,,,,,,
Frequencies,1312,,,,,,
Frequencies,1313,,,,,,
Frequencies,1314,,,,,,
Frequencies,1315,,,,,,
Frequencies,1316,,,,,,
Frequencies,1317,,,,,,
Frequencies,1318,,,,,,
Frequencies,1319,,,,,,
Frequencies,1320
Frequencies,1321
Frequencies,1322
Frequencies,1323
Frequencies,1324
Frequencies,1325
Frequencies,1326
Frequencies,1327
Frequencies,1328
Frequencies,1329
Frequencies,1330
Frequencies,1331
Frequencies,1332
Frequencies,1333
Frequencies,1334
Frequencies,1335
Frequencies,1336
Statistics,0,varnumber,varname,n,sum,mean,min,max,varTitle
Statistics,1,50251,HRTOTLT,190628,19236294,100.91011813584574,1,34960,Grand total
Statistics,2,50206,HRTOTLM,190628,8603768,45.13381035314854,0,13025,Grand total men
Statistics,3,50211,HRTOTLW,190628,10632526,55.776307782697188,0,21935,Grand total women
Statistics,4,52032,HRAIANT,190628,97092,0.50932706632813651,0,320,American Indian or Alaska Native total
Statistics,5,52034,HRAIANM,190628,40952,0.21482678305390604,0,137,American Indian or Alaska Native men
Statistics,6,52036,HRAIANW,190628,56140,0.29450028327423045,0,194,American Indian or Alaska Native women
Statistics,7,52038,HRASIAT,190628,1282638,6.7284868959439326,0,4871,Asian total
Statistics,8,52040,HRASIAM,190628,609976,3.1998237404788386,0,2080,Asian men
Statistics,9,52042,HRASIAW,190628,672662,3.5286631554650945,0,2791,Asian women
Statistics,10,52044,HRBKAAT,190628,1827358,9.5859894663952829,0,4057,Black or African American total
Statistics,11,52046,HRBKAAM,190628,671740,3.5238265102713138,0,1163,Black or African American men
Statistics,12,52048,HRBKAAW,190628,1155618,6.0621629561239692,0,3272,Black or African American women
Statistics,13,52050,HRHISPT,190628,1644220,8.6252806513208977,0,6678,Hispanic or Latino total
Statistics,14,52052,HRHISPM,190628,680074,3.5675451665022977,0,2494,Hispanic or Latino men
Statistics,15,52054,HRHISPW,190628,964146,5.0577354848185996,0,4184,Hispanic or Latino women
Statistics,16,52056,HRNHPIT,190628,47164,0.2474138111924796,0,422,Native Hawaiian or Other Pacific Islander total
Statistics,17,52058,HRNHPIM,190628,21440,0.11247036112218561,0,241,Native Hawaiian or Other Pacific Islander men
Statistics,18,52060,HRNHPIW,190628,25724,0.13494345007029399,0,231,Native Hawaiian or Other Pacific Islander women
Statistics,19,52062,HRWHITT,190628,12517328,65.663638080449886,0,25146,White total
Statistics,20,52064,HRWHITM,190628,5658080,29.681264032566045,0,9151,White men
Statistics,21,52066,HRWHITW,190628,6859248,35.982374047883837,0,15995,White women
Statistics,22,52068,HR2MORT,190628,248126,1.3016241055878466,0,640,Two or more races total
Statistics,23,52070,HR2MORM,190628,96678,0.50715529722810915,0,218,Two or more races men
Statistics,24,52072,HR2MORW,190628,151448,0.79446880835973732,0,437,Two or more races women
Statistics,25,50246,HRUNKNT,190628,834388,4.3770484923515962,0,5214,Race/ethnicity unknown total
Statistics,26,50196,HRUNKNM,190628,389650,2.0440334053759153,0,2394,Race/ethnicity unknown men
Statistics,27,50201,HRUNKNW,190628,444738,2.3330150869756805,0,2820,Race/ethnicity unknown women
Statistics,28,50216,HRNRALT,190628,737980,3.8713095662756785,0,2911,Nonresident alien total
Statistics,29,50136,HRNRALM,190628,435178,2.2828650565499298,0,1885,Nonresident alien men
Statistics,30,50141,HRNRALW,190628,302802,1.5884445097257487,0,1471,Nonresident alien women
Statistics,31,,,,,,,
Statistics,32,,,,,,,
Statistics,33,,,,,,,
Statistics,34,,,,,,,
Statistics,35,,,,,,,
Statistics,36,,,,,,,
Statistics,37,,,,,,,
Statistics,38,,,,,,,
Statistics,39,,,,,,,
Statistics,40,,,,,,,
Statistics,41,,,,,,,
Statistics,42,,,,,,,
Statistics,43,,,,,,,
Statistics,44,,,,,,,
Statistics,45,,,,,,,
Statistics,46,,,,,,,
Statistics,47,,,,,,,
Statistics,48,,,,,,,
Statistics,49,,,,,,,
Statistics,50,,,,,,,
Statistics,51,,,,,,,
Statistics,52,,,,,,,
Statistics,53,,,,,,,
Statistics,54,,,,,,,
Statistics,55,,,,,,,
Statistics,56,,,,,,,
Statistics,57,,,,,,,
Statistics,58,,,,,,,
Statistics,59,,,,,,,
Statistics,60,,,,,,,
Statistics,61,,,,,,,
Statistics,62,,,,,,,
Statistics,63,,,,,,,
Statistics,64,,,,,,,
Statistics,65,,,,,,,
Statistics,66,,,,,,,
Statistics,67,,,,,,,
Statistics,68,,,,,,,
Statistics,69,,,,,,,
Statistics,70,,,,,,,
Statistics,71,,,,,,,
Statistics,72,,,,,,,
Statistics,73,,,,,,,
Statistics,74,,,,,,,
Statistics,75,,,,,,,
Statistics,76,,,,,,,
Statistics,77,,,,,,,
Statistics,78,,,,,,,
Statistics,79,,,,,,,
Statistics,80,,,,,,,
Statistics,81,,,,,,,
Statistics,82,,,,,,,
Statistics,83,,,,,,,
Statistics,84,,,,,,,
Statistics,85,,,,,,,
Statistics,86,,,,,,,
Statistics,87,,,,,,,
Statistics,88,,,,,,,
Statistics,89,,,,,,,
Statistics,90,,,,,,,
Statistics,91,,,,,,,
Statistics,92,,,,,,,
Statistics,93,,,,,,,
Statistics,94,,,,,,,
Statistics,95,,,,,,,
Statistics,96,,,,,,,
Statistics,97,,,,,,,
Statistics,98,,,,,,,
Statistics,99,,,,,,,
Statistics,100,,,,,,,
Statistics,101,,,,,,,
Statistics,102,,,,,,,
Statistics,103,,,,,,,
Statistics,104,,,,,,,
Statistics,105,,,,,,,
Statistics,106,,,,,,,
Statistics,107,,,,,,,
Statistics,108,,,,,,,
Statistics,109,,,,,,,
Statistics,110,,,,,,,
Statistics,111,,,,,,,
Statistics,112,,,,,,,
Statistics,113,,,,,,,
Statistics,114,,,,,,,
Statistics,115,,,,,,,
Statistics,116,,,,,,,
Statistics,117,,,,,,,
Statistics,118,,,,,,,
Statistics,119,,,,,,,
Statistics,120,,,,,,,
Statistics,121,,,,,,,
Statistics,122,,,,,,,
Statistics,123,,,,,,,
Statistics,124,,,,,,,
Statistics,125,,,,,,,
Statistics,126,,,,,,,
Statistics,127,,,,,,,
Statistics,128,,,,,,,
Statistics,129,,,,,,,
Statistics,130,,,,,,,
Statistics,131,,,,,,,
Statistics,132,,,,,,,
Statistics,133,,,,,,,
Statistics,134,,,,,,,
Statistics,135,,,,,,,
Statistics,136,,,,,,,
Statistics,137,,,,,,,
Statistics,138,,,,,,,
Statistics,139,,,,,,,
Statistics,140,,,,,,,
Statistics,141,,,,,,,
Statistics,142,,,,,,,
Statistics,143,,,,,,,
Statistics,144,,,,,,,
Statistics,145,,,,,,,
Statistics,146,,,,,,,
Statistics,147,,,,,,,
Statistics,148,,,,,,,
Statistics,149,,,,,,,
Statistics,150,,,,,,,
Statistics,151,,,,,,,
Statistics,152,,,,,,,
Statistics,153,,,,,,,
Statistics,154,,,,,,,
Statistics,155,,,,,,,
Statistics,156,,,,,,,
Statistics,157,,,,,,,
Statistics,158,,,,,,,
Statistics,159,,,,,,,
Statistics,160,,,,,,,
Statistics,161,,,,,,,
Statistics,162,,,,,,,
Statistics,163,,,,,,,
Statistics,164,,,,,,,
Statistics,165,,,,,,,
Statistics,166,,,,,,,
Statistics,167,,,,,,,
Statistics,168,,,,,,,
Statistics,169,,,,,,,
Statistics,170,,,,,,,
Statistics,171,,,,,,,
Statistics,172,,,,,,,
Statistics,173,,,,,,,
Statistics,174,,,,,,,
Statistics,175,,,,,,,
Statistics,176,,,,,,,
Statistics,177,,,,,,,
Statistics,178,,,,,,,
Statistics,179,,,,,,,
Statistics,180,,,,,,,
Statistics,181,,,,,,,
Statistics,182,,,,,,,
Statistics,183,,,,,,,
Statistics,184,,,,,,,
Statistics,185,,,,,,,
Statistics,186,,,,,,,
Statistics,187,,,,,,,
Statistics,188,,,,,,,
Statistics,189,,,,,,,
Statistics,190,,,,,,,
Statistics,191,,,,,,,
Statistics,192,,,,,,,
Statistics,193,,,,,,,
Statistics,194,,,,,,,
Statistics,195,,,,,,,
Statistics,196,,,,,,,
Statistics,197,,,,,,,
Statistics,198,,,,,,,
Statistics,199,,,,,,,
Statistics,200,,,,,,,
Statistics,201,,,,,,,
Statistics,202,,,,,,,
Statistics,203,,,,,,,
Statistics,204,,,,,,,
Statistics,205,,,,,,,
Statistics,206,,,,,,,
Statistics,207,,,,,,,
Statistics,208,,,,,,,
Statistics,209,,,,,,,
Statistics,210,,,,,,,
Statistics,211,,,,,,,
Statistics,212,,,,,,,
Statistics,213,,,,,,,
Statistics,214,,,,,,,
Statistics,215,,,,,,,
Statistics,216,,,,,,,
Statistics,217,,,,,,,
Statistics,218,,,,,,,
Statistics,219,,,,,,,
Statistics,220,,,,,,,
Statistics,221,,,,,,,
Statistics,222,,,,,,,
Statistics,223,,,,,,,
Statistics,224,,,,,,,
Statistics,225,,,,,,,
Statistics,226,,,,,,,
Statistics,227,,,,,,,
Statistics,228,,,,,,,
Statistics,229,,,,,,,
Statistics,230,,,,,,,
Statistics,231,,,,,,,
Statistics,232,,,,,,,
Statistics,233,,,,,,,
Statistics,234,,,,,,,
Statistics,235,,,,,,,
Statistics,236,,,,,,,
Statistics,237,,,,,,,
Statistics,238,,,,,,,
Statistics,239,,,,,,,
Statistics,240,,,,,,,
Statistics,241,,,,,,,
Statistics,242,,,,,,,
Statistics,243,,,,,,,
Statistics,244,,,,,,,
Statistics,245,,,,,,,
Statistics,246,,,,,,,
Statistics,247,,,,,,,
Statistics,248,,,,,,,
Statistics,249,,,,,,,
Statistics,250,,,,,,,
Statistics,251,,,,,,,
Statistics,252,,,,,,,
Statistics,253,,,,,,,
Statistics,254,,,,,,,
Statistics,255,,,,,,,
Statistics,256,,,,,,,
Statistics,257,,,,,,,
Statistics,258,,,,,,,
Statistics,259,,,,,,,
Statistics,260,,,,,,,
Statistics,261,,,,,,,
Statistics,262,,,,,,,
Statistics,263,,,,,,,
Statistics,264,,,,,,,
Statistics,265,,,,,,,
Statistics,266,,,,,,,
Statistics,267,,,,,,,
Statistics,268,,,,,,,
Statistics,269,,,,,,,
Statistics,270,,,,,,,
Statistics,271,,,,,,,
Statistics,272,,,,,,,
Statistics,273,,,,,,,
Statistics,274,,,,,,,
Statistics,275,,,,,,,
Statistics,276,,,,,,,
Statistics,277,,,,,,,
Statistics,278,,,,,,,
Statistics,279,,,,,,,
Statistics,280,,,,,,,
Statistics,281,,,,,,,
Statistics,282,,,,,,,
Statistics,283,,,,,,,
Statistics,284,,,,,,,
Statistics,285,,,,,,,
Statistics,286,,,,,,,
Statistics,287,,,,,,,
Statistics,288,,,,,,,
Statistics,289,,,,,,,
Statistics,290,,,,,,,
Statistics,291,,,,,,,
Statistics,292,,,,,,,
Statistics,293,,,,,,,
Statistics,294,,,,,,,
Statistics,295,,,,,,,
Statistics,296,,,,,,,
Statistics,297,,,,,,,
Statistics,298,,,,,,,
Statistics,299,,,,,,,
Statistics,300,,,,,,,
Statistics,301,,,,,,,
Statistics,302,,,,,,,
Statistics,303,,,,,,,
Statistics,304,,,,,,,
Statistics,305,,,,,,,
Statistics,306,,,,,,,
Statistics,307,,,,,,,
Statistics,308,,,,,,,
FrequenciesRV,0,varnumber,varname,codevalue,valuelabel,frequency,percent
FrequenciesRV,1,53016,STAFFCAT,1100,Grand Total,6204,3.25
FrequenciesRV,2,53016,STAFFCAT,1200,"Instructional, research and public service",6132,3.22
FrequenciesRV,3,53016,STAFFCAT,1210,Instructional staff,6121,3.21
FrequenciesRV,4,53016,STAFFCAT,1220,Research,642,0.34
FrequenciesRV,5,53016,STAFFCAT,1230,Public service,408,0.21
FrequenciesRV,6,53016,STAFFCAT,1250,"Librarians and Library Technicians/Archivists, Curators, and Museum Technicians/Student and Academic Affairs and Other Education Services",4901,2.57
FrequenciesRV,7,53016,STAFFCAT,1260,"Librarians and Library Technicians/Archivists, Curators, and Museum Technicians",3450,1.81
FrequenciesRV,8,53016,STAFFCAT,1261,"Archivists, Curators, and Museum Technicians",885,0.46
FrequenciesRV,9,53016,STAFFCAT,1262,Librarians,2872,1.51
FrequenciesRV,10,53016,STAFFCAT,1263,Library Technicians,2105,1.1000000000000001
FrequenciesRV,11,53016,STAFFCAT,1264,Detailed library occupations not available for non-degree-granting institutions,283,0.15
FrequenciesRV,12,53016,STAFFCAT,1270,Student and Academic Affairs and Other Education Services,4545,2.38
FrequenciesRV,13,53016,STAFFCAT,1300,Management,5920,3.1
FrequenciesRV,14,53016,STAFFCAT,1310,Business and Financial Operations,4866,2.5499999999999998
FrequenciesRV,15,53016,STAFFCAT,1320,"Computer, Engineering, and Science",3519,1.85
FrequenciesRV,16,53016,STAFFCAT,1330,"Community Service, Legal, Arts, and Media",3217,1.69
FrequenciesRV,17,53016,STAFFCAT,1340,Healthcare Practioners and Technical,1897,0.99
FrequenciesRV,18,53016,STAFFCAT,1350,Service occupations,3665,1.92
FrequenciesRV,19,53016,STAFFCAT,1360,Sales and related occupations,2121,1.1100000000000001
FrequenciesRV,20,53016,STAFFCAT,1370,Office and Administrative Support,5680,2.98
FrequenciesRV,21,53016,STAFFCAT,1380,"Natural Resources, Construction, and Maintenance",2635,1.38
FrequenciesRV,22,53016,STAFFCAT,1390,"Production, Transportation, and Material Moving",1362,0.71
FrequenciesRV,23,53016,STAFFCAT,2100,Full-time total,6197,3.25
FrequenciesRV,24,53016,STAFFCAT,2200,"Full-time, Instructional, research and public service",5923,3.11
FrequenciesRV,25,53016,STAFFCAT,2210,"Full-time, Instructional staff",5907,3.1
FrequenciesRV,26,53016,STAFFCAT,2220,"Full-time, Research",581,0.3
FrequenciesRV,27,53016,STAFFCAT,2230,"Full-time, Public service",321,0.17
FrequenciesRV,28,53016,STAFFCAT,2250,"Full-time, Librarians and Library Technicians/Archivists, Curators, and Museum Technicians/Student and Academic Affairs and Other Education Services",4716,2.4700000000000002
FrequenciesRV,29,53016,STAFFCAT,2260,"Full-time, Librarians and Library Technicians/Archivists, Curators, and Museum Technicians",3209,1.68
FrequenciesRV,30,53016,STAFFCAT,2261,"Full-time, Archivists, Curators, and Museum Technicians",780,0.41
FrequenciesRV,31,53016,STAFFCAT,2262,"Full-time, Librarians",2769,1.45
FrequenciesRV,32,53016,STAFFCAT,2263,"Full-time, Library Technicians",1872,0.98
FrequenciesRV,33,53016,STAFFCAT,2264,"Full-time, Detailed library occupations not available for non-degree-granting institutions",154,0.08
FrequenciesRV,34,53016,STAFFCAT,2270,"Full-time, Student and Academic Affairs and Other Education Services",4354,2.2799999999999998
FrequenciesRV,35,53016,STAFFCAT,2300,"Full-time, Management",5868,3.08
FrequenciesRV,36,53016,STAFFCAT,2310,"Full-time, Business and Financial Operations",4698,2.46
FrequenciesRV,37,53016,STAFFCAT,2320,"Full-time, Computer, Engineering, and Science",3423,1.8
FrequenciesRV,38,53016,STAFFCAT,2330,"Full-time, Community Service, Legal, Arts, and Media",3130,1.64
FrequenciesRV,39,53016,STAFFCAT,2340,"Full-time, Healthcare Practioners and Technical",1725,0.9
FrequenciesRV,40,53016,STAFFCAT,2350,"Full-time, Service occupations",3426,1.8
FrequenciesRV,41,53016,STAFFCAT,2360,"Full-time, Sales and related occupations",1982,1.04
FrequenciesRV,42,53016,STAFFCAT,2370,"Full-time, Office and Administrative Support",5456,2.86
FrequenciesRV,43,53016,STAFFCAT,2380,"Full-time, Natural Resources, Construction, and Maintenance",2510,1.32
FrequenciesRV,44,53016,STAFFCAT,2390,"Full-time, Production, Transportation, and Material Moving",1163,0.61
FrequenciesRV,45,53016,STAFFCAT,3100,"Part-time, total",5618,2.95
FrequenciesRV,46,53016,STAFFCAT,3200,"Part-time, Instructional, research and public service",5344,2.8
FrequenciesRV,47,53016,STAFFCAT,3210,"Part-time, Instructional staff",5334,2.8
FrequenciesRV,48,53016,STAFFCAT,3220,"Part-time, Research",369,0.19
FrequenciesRV,49,53016,STAFFCAT,3230,"Part-time, Public service",249,0.13
FrequenciesRV,50,53016,STAFFCAT,3250,"Part-time, Librarians and Library Technicians/Archivists, Curators, and Museum Technicians/Student and Academic Affairs and Other Education Services",3258,1.71
FrequenciesRV,51,53016,STAFFCAT,3260,"Part-time, Librarians and Library Technicians/Archivists, Curators, and Museum Technicians",1792,0.94
FrequenciesRV,52,53016,STAFFCAT,3261,"Part-time, Archivists, Curators, and Museum Technicians",291,0.15
FrequenciesRV,53,53016,STAFFCAT,3262,"Part-time, Librarians",825,0.43
FrequenciesRV,54,53016,STAFFCAT,3263,"Part-time, Library Technicians",967,0.51
FrequenciesRV,55,53016,STAFFCAT,3264,"Part-time, Detailed library occupations not available for non-degree-granting institutions",149,0.08
FrequenciesRV,56,53016,STAFFCAT,3270,"Part-time, Student and Academic Affairs and Other Education Services",2791,1.46
FrequenciesRV,57,53016,STAFFCAT,3300,"Part-time, Management",1635,0.86
FrequenciesRV,58,53016,STAFFCAT,3310,"Part-time, Business and Financial Operations",1928,1.01
FrequenciesRV,59,53016,STAFFCAT,3320,"Part-time, Computer, Engineering, and Science",1525,0.8
FrequenciesRV,60,53016,STAFFCAT,3330,"Part-time, Community Service, Legal, Arts, and Media",2342,1.23
