Frequencies,1233,,,,,,
Frequencies,1234,,,,,,
Frequencies,1235,,,,,,
Frequencies,1236,,,,,,
Frequencies,1237,,,,,,
Frequencies,1238,,,,,,
Frequencies,1239,,,,,,
Frequencies,1240,,,,,,
Frequencies,1241,,,,,,
Frequencies,1242,,,,,,
Frequencies,1243,,,,,,
Frequencies,1244,,,,,,
Frequencies,1245,,,,,,
Frequencies,1246,,,,,,
Frequencies,1247,,,,,,
Frequencies,1248,,,,,,
Frequencies,1249,,,,,,
Frequencies,1250,,,,,,
Frequencies,1251,,,,,,
Frequencies,1252,,,,,,
Frequencies,1253,,,,,,
Frequencies,1254,,,,,,
Frequencies,1255,,,,,,
Frequencies,1256,,,,,,
Frequencies,1257,,,,,,
Frequencies,1258,,,,,,
Frequencies,1259,,,,,,
Frequencies,1260,,,,,,
Frequencies,1261,,,,,,
Frequencies,1262,,,,,,
Frequencies,1263,,,,,,
Frequencies,1264,,,,,,
Frequencies,1265,,,,,,
Frequencies,1266,,,,,,
Frequencies,1267,,,,,,
Frequencies,1268,,,,,,
Frequencies,1269,,,,,,
Frequencies,1270,,,,,,
Frequencies,1271,,,,,,
Frequencies,1272,,,,,,
Frequencies,1273,,,,,,
Frequencies,1274,,,,,,
Frequencies,1275,,,,,,
Frequencies,1276,,,,,,
Frequencies,1277,,,,,,
Frequencies,1278,,,,,,
Frequencies,1279,,,,,,
Frequencies,1280,,,,,,
Frequencies,1281,,,,,,
Frequencies,1282,,,,,,
Frequencies,1283,,,,,,
Frequencies,1284,,,,,,
Frequencies,1285,,,,,,
Frequencies,1286,,,,,,
Frequencies,1287,,,,,,
Frequencies,1288,,,,,,
Frequencies,1289,,,,,,
Frequencies,1290,,,,,,
Frequencies,1291,,,,,,
Frequencies,1292,,,,,,
Frequencies,1293,,,,,,
Frequencies,1294,,,,,,
Frequencies,1295,,,,,,
Frequencies,1296,,,,,,
Frequencies,1297,,,,,,
Frequencies,1298,,,,,,
Frequencies,1299,,,,,,
Frequencies,1300,,,,,,
Frequencies,1301,,,,,,
Frequencies,1302,,,,,,
Frequencies,1303,,,,,,
Frequencies,1304,,,,,,
Frequencies,1305,,,,,,
Frequencies,1306,,,,,,
Frequencies,1307,,,,,,
Frequencies,1308,,,,,,
Frequencies,1309,,,,,,
Frequencies,1310,,,,,,
Frequencies,1311,,,,,,
Frequencies,1312,,,,,,
Frequencies,1313,,,,,,
Frequencies,1314,,,,,,
Frequencies,1315,,,,,,
Frequencies,1316,,,,,,
Frequencies,1317,,,,,,
Frequencies,1318,,,,,,
Frequencies,1319,,,,,,
Frequencies,1320,,,,,,
Frequencies,1321,,,,,,
Frequencies,1322,,,,,,
Frequencies,1323,,,,,,
Frequencies,1324,,,,,,
Frequencies,1325,,,,,,
Frequencies,1326,,,,,,
Frequencies,1327,,,,,,
Frequencies,1328,,,,,,
Frequencies,1329,,,,,,
Frequencies,1330,,,,,,
Frequencies,1331,,,,,,
Frequencies,1332,,,,,,
Frequencies,1333,,,,,,
Frequencies,1334,,,,,,
Frequencies,1335,,,,,,
Frequencies,1336,,,,,,
Frequencies,1337,,,,,,
Frequencies,1338,,,,,,
Frequencies,1339,,,,,,
Frequencies,1340,,,,,,
Frequencies,1341,,,,,,
Frequencies,1342,,,,,,
Frequencies,1343,,,,,,
Frequencies,1344,,,,,,
Frequencies,1345,,,,,,
Frequencies,1346,,,,,,
Frequencies,1347,,,,,,
Frequencies,1348,,,,,,
Frequencies,1349,,,,,,
Frequencies,1350,,,,,,
Frequencies,1351,,,,,,
Frequencies,1352,,,,,,
Frequencies,1353,,,,,,
Frequencies,1354,,,,,,
Frequencies,1355,,,,,,
Frequencies,1356,,,,,,
Frequencies,1357,,,,,,
Frequencies,1358,,,,,,
Frequencies,1359,,,,,,
Frequencies,1360,,,,,,
Frequencies,1361,,,,,,
Frequencies,1362,,,,,,
Frequencies,1363,,,,,,
Frequencies,1364,,,,,,
Frequencies,1365,,,,,,
Frequencies,1366,,,,,,
Frequencies,1367,,,,,,
Frequencies,1368,,,,,,
Frequencies,1369,,,,,,
Frequencies,1370,,,,,,
Frequencies,1371,,,,,,
Frequencies,1372,,,,,,
Frequencies,1373,,,,,,
Frequencies,1374,,,,,,
Frequencies,1375,,,,,,
Frequencies,1376,,,,,,
Frequencies,1377,,,,,,
Frequencies,1378,,,,,,
Frequencies,1379,,,,,,
Frequencies,1380,,,,,,
Frequencies,1381,,,,,,
Frequencies,1382,,,,,,
Frequencies,1383,,,,,,
Frequencies,1384,,,,,,
Frequencies,1385,,,,,,
Frequencies,1386,,,,,,
Frequencies,1387,,,,,,
Frequencies,1388,,,,,,
Frequencies,1389,,,,,,
Frequencies,1390,,,,,,
Frequencies,1391,,,,,,
Frequencies,1392,,,,,,
Frequencies,1393,,,,,,
Frequencies,1394,,,,,,
Frequencies,1395,,,,,,
Frequencies,1396,,,,,,
Frequencies,1397,,,,,,
Frequencies,1398,,,,,,
Frequencies,1399,,,,,,
Frequencies,1400,,,,,,
Frequencies,1401,,,,,,
Frequencies,1402,,,,,,
Frequencies,1403,,,,,,
Frequencies,1404,,,,,,
Frequencies,1405,,,,,,
Frequencies,1406,,,,,,
Frequencies,1407,,,,,,
Frequencies,1408,,,,,,
Frequencies,1409,,,,,,
Frequencies,1410,,,,,,
Frequencies,1411,,,,,,
Frequencies,1412,,,,,,
Frequencies,1413,,,,,,
Frequencies,1414,,,,,,
Frequencies,1415,,,,,,
Frequencies,1416,,,,,,
Frequencies,1417,,,,,,
Frequencies,1418,,,,,,
Frequencies,1419,,,,,,
Frequencies,1420,,,,,,
Frequencies,1421,,,,,,
Frequencies,1422,,,,,,
Frequencies,1423,,,,,,
Frequencies,1424,,,,,,
Frequencies,1425,,,,,,
Frequencies,1426,,,,,,
Frequencies,1427,,,,,,
Frequencies,1428,,,,,,
Frequencies,1429,,,,,,
Frequencies,1430,,,,,,
Frequencies,1431,,,,,,
Frequencies,1432,,,,,,
Frequencies,1433,,,,,,
Frequencies,1434,,,,,,
Frequencies,1435,,,,,,
Frequencies,1436,,,,,,
Frequencies,1437,,,,,,
Frequencies,1438,,,,,,
Statistics,0,varnumber,varname,n,sum,mean,min,max,varTitle
Statistics,1,80296,GRTOTLT,48151,12992674,269.83186226661957,1,11435,Grand total
Statistics,2,80251,GRTOTLM,44267,5722118,129.26374048388189,0,5907,Total men
Statistics,3,80256,GRTOTLW,44267,6959434,157.21494567058983,0,5528,Total women
Statistics,4,81176,GRAIANT,44267,74249,1.6772991167235187,0,242,American Indian or Alaska Native total
Statistics,5,81111,GRAIANM,44267,32361,0.73104118191881085,0,123,American Indian or Alaska Native men
Statistics,6,81116,GRAIANW,44267,41888,0.94625793480470777,0,171,American Indian or Alaska Native women
Statistics,7,81181,GRASIAT,44267,840232,18.981001649083968,0,2394,Asian total
Statistics,8,81121,GRASIAM,44267,393627,8.8921092461653153,0,1178,Asian men
Statistics,9,81126,GRASIAW,44267,446605,10.088892402918653,0,1216,Asian women
Statistics,10,81186,GRBKAAT,44267,1402737,31.688097228183523,0,2345,Black or African American total
Statistics,11,81131,GRBKAAM,44267,589904,13.326044231594642,0,1185,Black or African American men
Statistics,12,81136,GRBKAAW,44267,812833,18.362052996588883,0,2199,Black or African American women
Statistics,13,81171,GRHISPT,44267,2235334,50.496622766394829,0,5627,Hispanic total
Statistics,14,81101,GRHISPM,44267,955152,21.577066437752727,0,2476,Hispanic men
Statistics,15,81106,GRHISPW,44267,1280182,28.919556328642102,0,3151,Hispanic women
Statistics,16,81191,GRNHPIT,44267,35632,0.80493369778842028,0,598,Native Hawaiian or Other Pacific Islander total
Statistics,17,81141,GRNHPIM,44267,15743,0.35563738224862762,0,248,Native Hawaiian or Other Pacific Islander men
Statistics,18,81146,GRNHPIW,44267,19889,0.4492963155397926,0,350,Native Hawaiian or Other Pacific Islander women
Statistics,19,81196,GRWHITT,44267,6711020,151.60322587932319,0,6072,White total
Statistics,20,81151,GRWHITM,44267,3071627,69.388641651794785,0,2923,White men
Statistics,21,81156,GRWHITW,44267,3639393,82.214584227528405,0,3405,White women
Statistics,22,81201,GR2MORT,44267,500524,11.306932929721915,0,535,Two or more races total
Statistics,23,81161,GR2MORM,44267,216945,4.9008290600221383,0,264,Two or more races men
Statistics,24,81166,GR2MORW,44267,283579,6.4061038696997761,0,279,Two or more races women
Statistics,25,80291,GRUNKNT,44267,373791,8.4440102107664856,0,2509,Race/ethnicity unknown total
Statistics,26,80241,GRUNKNM,44267,175728,3.9697291436058464,0,1069,Race/ethnicity unknown men
Statistics,27,80246,GRUNKNW,44267,198063,4.4742810671606392,0,1440,Race/ethnicity unknown women
Statistics,28,80261,GRNRALT,44267,508033,11.476562676485869,0,1419,U.S. Nonresident total
Statistics,29,80181,GRNRALM,44267,271031,6.1226421487790006,0,725,U.S. Nonresident men
Statistics,30,80186,GRNRALW,44267,237002,5.3539205277068698,0,694,U.S. Nonresident women
FrequenciesRV,0,varnumber,varname,codevalue,valuelabel,frequency,percent
FrequenciesRV,1,80176,GRTYPE,40,Total exclusions 4-year schools,598,1.24
FrequenciesRV,2,80176,GRTYPE,2,"4-year institutions, Adjusted cohort (revised cohort minus exclusions)",2288,4.75
FrequenciesRV,3,80176,GRTYPE,3,"4-year institutions, Completers within 150% of normal time",2242,4.6500000000000004
FrequenciesRV,4,80176,GRTYPE,4,"4-year institutions, Transfer-out students",1446,3
FrequenciesRV,5,80176,GRTYPE,41,"4-year institutions, noncompleters still enrolled",1597,3.31
FrequenciesRV,6,80176,GRTYPE,42,"4-year institutions, No longer enrolled",2177,4.5199999999999996
FrequenciesRV,7,80176,GRTYPE,6,Bachelor's or equiv subcohort (4-yr institution),2023,4.2
FrequenciesRV,8,80176,GRTYPE,7,Bachelor's or equiv subcohort (4-yr institution) exclusions,526,1.0900000000000001
FrequenciesRV,9,80176,GRTYPE,8,Bachelor's or equiv subcohort (4-yr institution) adjusted cohort (revised cohort minus exclusions),2023,4.2
FrequenciesRV,10,80176,GRTYPE,9,Bachelor's or equiv subcohort (4-yr institution) Completers within 150% of normal time total,1968,4.08
FrequenciesRV,11,80176,GRTYPE,10,Bachelor's or equiv subcohort (4-yr institution) Completers of programs of < 2 yrs (150% of normal time),89,0.18
FrequenciesRV,12,80176,GRTYPE,11,Bachelor's or equiv subcohort (4-yr institution) Completers of programs of 2 but <4 yrs (150% of normal time),500,1.04
FrequenciesRV,13,80176,GRTYPE,12,Bachelor's or equiv subcohort (4-yr institution) Completers of bachelor's or equiv degrees total (150% of normal time),1946,4.04
FrequenciesRV,14,80176,GRTYPE,13,Bachelor's or equiv subcohort (4-yr institution) Completers of bachelor's or equiv degrees in 4 years or less,1878,3.89
FrequenciesRV,15,80176,GRTYPE,14,Bachelor's or equiv subcohort (4-yr institution) Completers of bachelor's or equiv degrees in 5 years,1738,3.6
FrequenciesRV,16,80176,GRTYPE,15,Bachelor's or equiv subcohort (4-yr institution) Completers of bachelor's or equiv degrees in 6 years,1498,3.11
FrequenciesRV,17,80176,GRTYPE,16,Bachelor's or equiv subcohort (4-yr institution) Transfer-out students,1238,2.57
FrequenciesRV,18,80176,GRTYPE,43,Bachelor's or equiv subcohort (4-yr institution) noncompleters still enrolled,1380,2.86
FrequenciesRV,19,80176,GRTYPE,44,"Bachelor's or equiv subcohort (4-yr institution), No longer enrolled",1899,3.94
FrequenciesRV,20,80176,GRTYPE,18,Other degree/certif-seeking subcohort (4-yr institution),946,1.96
FrequenciesRV,21,80176,GRTYPE,19,Other degree/certificate-seeking subcohort(4-yr institution) exclusions,101,0.21
FrequenciesRV,22,80176,GRTYPE,20,Other degree/certif-seeking subcohort (4-yr institution) Adjusted cohort (revised cohort minus exclusions),946,1.96
FrequenciesRV,23,80176,GRTYPE,21,Other degree/certif-seeking subcohort (4-yr institution) Completers within 150% of normal time total,867,1.8
FrequenciesRV,24,80176,GRTYPE,22,Other degree/certif-seeking subcohort (4-yr institution) Completers of programs < 2 yrs (150% of normal time),415,0.86
FrequenciesRV,25,80176,GRTYPE,23,Other degree/certif-seeking subcohort (4-yr institution) Completers of programs of 2 but < 4 yrs (150% of normal time),732,1.52
FrequenciesRV,26,80176,GRTYPE,24,Other degree/certif-seeking subcohort (4-yr institution) Completers of bachelor's or equiv degrees (150% of normal time),437,0.91
FrequenciesRV,27,80176,GRTYPE,25,Other degree/certif-seeking subcohort (4-yr institution) Transfer-out students,516,1.07
FrequenciesRV,28,80176,GRTYPE,45,Other degree/certif-seeking subcohort (4-yr institution) noncompleters still enrolled,414,0.86
FrequenciesRV,29,80176,GRTYPE,46,Other degree/certif-seeking subcohort (4-yr institution) No longer enrolled,850,1.76
FrequenciesRV,30,80176,GRTYPE,28,Degree/certificate-seeking subcohort(2-yr institution) exclusions,158,0.33
FrequenciesRV,31,80176,GRTYPE,29,Degree/certif-seeking students ( 2-yr institution) Adjusted cohort (revised cohort minus exclusions),1497,3.1
FrequenciesRV,32,80176,GRTYPE,30,Degree/certif-seeking students ( 2-yr institution) Completers within 150% of normal time total,1487,3.08
FrequenciesRV,33,80176,GRTYPE,31,Degree/certif-seeking students ( 2-yr institution) Completers of programs of < 2 yrs (150% of normal time),1343,2.79
FrequenciesRV,34,80176,GRTYPE,32,Degree/certificate-seeking students ( 2-yr institution) Completers of programs of 2 but < 4 yrs (150% of normal time),1181,2.4500000000000002
FrequenciesRV,35,80176,GRTYPE,35,Degree/certif-seeking students ( 2-yr institution) Completers within 100% of normal time total,1467,3.04
FrequenciesRV,36,80176,GRTYPE,36,Degree/certif-seeking students ( 2-yr institution) Completers of programs of < 2 yrs (100% of normal time),1283,2.66
FrequenciesRV,37,80176,GRTYPE,37,Degree/certificate-seeking students ( 2-yr institution) Completers of programs of 2 but < 4 yrs (100% of normal time),1134,2.35
FrequenciesRV,38,80176,GRTYPE,33,Degree/certif-seeking students ( 2-yr institution) Transfer-out students,935,1.94
FrequenciesRV,39,80176,GRTYPE,47,Degree/certif-seeking students ( 2-yr institution) noncompleters still enrolled,1022,2.12
FrequenciesRV,40,80176,GRTYPE,48,Degree/certif-seeking students ( 2-yr institution) No longer enrolled,1432,2.97
FrequenciesRV,41,80900,CHRTSTAT,10,Revised cohort,2969,6.16
FrequenciesRV,42,80900,CHRTSTAT,11,Exclusions,1383,2.87
FrequenciesRV,43,80900,CHRTSTAT,12,Adjusted cohort (revised cohort minus exclusions),6754,14.01
FrequenciesRV,44,80900,CHRTSTAT,13,Completers within 150% of normal time,6564,13.61
FrequenciesRV,45,80900,CHRTSTAT,14,Completers of programs of less than 2 years (150% of normal time),1847,3.83
FrequenciesRV,46,80900,CHRTSTAT,15,Completers of programs of 2 but less than 4 years (150% of normal time),2413,5
FrequenciesRV,47,80900,CHRTSTAT,16,Completers of bachelor's or equivalent degrees (150% of normal time),2383,4.9400000000000004
FrequenciesRV,48,80900,CHRTSTAT,17,Completers of bachelor's or equivalent degrees in 4 years or less,1878,3.89
FrequenciesRV,49,80900,CHRTSTAT,18,Completers of bachelor's or equivalent degrees in 5 years,1738,3.6
FrequenciesRV,50,80900,CHRTSTAT,19,Completers of bachelor's or equivalent degrees in 6 years,1498,3.11
FrequenciesRV,51,80900,CHRTSTAT,20,Transfer-out students,4135,8.58
FrequenciesRV,52,80900,CHRTSTAT,22,Completers of programs within 100% of normal time total,1467,3.04
FrequenciesRV,53,80900,CHRTSTAT,23,Completers of programs of < 2 yrs within 100% of normal time (not available by race or gender),1283,2.66
FrequenciesRV,54,80900,CHRTSTAT,24,Completers of programs of 2 but < 4 yrs within 100% of normal time (not available by race or gender),1134,2.35
FrequenciesRV,55,80900,CHRTSTAT,31,"Noncompleters, still enrolled",4413,9.15
FrequenciesRV,56,80900,CHRTSTAT,32,"Noncompleters, no longer enrolled",6358,13.19
FrequenciesRV,57,80902,SECTION,1,Bachelor's/ equiv +  other degree/certif-seeking 2016 subcohort (4-yr institution),10348,21.46
FrequenciesRV,58,80902,SECTION,2,Bachelor's or equiv 2016 subcohort (4-yr institution),18706,38.799999999999997
FrequenciesRV,59,80902,SECTION,3,Other degree/certif-seeking 2016 subcohort (4-yr institution),6224,12.91
FrequenciesRV,60,80902,SECTION,4,Degree/certif-seeking students 2019 cohort ( 2-yr ),12939,26.83
FrequenciesRV,61,80901,COHORT,1,Bachelor's/ equiv +  other degree/certif-seeking 2015 subcohorts (4-yr institution),10348,21.46
FrequenciesRV,62,80901,COHORT,2,Bachelor's or equiv 2016  subcohort (4-yr institution),18706,38.799999999999997
FrequenciesRV,63,80901,COHORT,3,Other degree/certif-seeking 2016 subcohort (4-yr institution),6224,12.91
FrequenciesRV,64,80901,COHORT,4,Degree/certif-seeking students 2019 cohort ( 2-yr institution),12939,26.83
FrequenciesRV,65,80903,LINE,10,Revised cohort,2969,6.16
FrequenciesRV,66,80903,LINE,45,Exclusions,785,1.63
FrequenciesRV,67,80903,LINE,50,Adjusted cohort (revised cohort minus exclusions),4466,9.26
FrequenciesRV,68,80903,LINE,29A,Completers within 150% of normal time,4322,8.9600000000000009
FrequenciesRV,69,80903,LINE,11A,Completers of programs of less than 2 years (150% of normal time),1847,3.83
FrequenciesRV,70,80903,LINE,12A,Completers of programs of 2 but less than 4 years (150% of normal time),2413,5
FrequenciesRV,71,80903,LINE,18A,Completers of bachelor's or equivalent degrees (150% of normal time),2383,4.9400000000000004
FrequenciesRV,72,80903,LINE,19,Completers of bachelor's or equivalent degrees in 4 years or less,1878,3.89
FrequenciesRV,73,80903,LINE,20,Completers of bachelor's or equivalent degrees in 5 years,1738,3.6
FrequenciesRV,74,80903,LINE,21,Completers of bachelor's or equivalent degrees in 6 years,1498,3.11
FrequenciesRV,75,80903,LINE,30,Transfer-out students,2689,5.58
FrequenciesRV,76,80903,LINE,999,Generated record not on original survey form,10348,21.46
FrequenciesRV,77,80903,LINE,57,Completers of programs within 100% of normal time total (not available by race or gender),1467,3.04
FrequenciesRV,78,80903,LINE,55,Completers of programs of less than 2 years within 100% of normal time (not available by race or gender),1283,2.66
FrequenciesRV,79,80903,LINE,56,Completers of programs of 2 but less than 4 years within 100% of normal time (not available by race or gender),1134,2.35
FrequenciesRV,80,80903,LINE,22,"Noncompleters, still enrolled",2816,5.84
FrequenciesRV,81,80903,LINE,23,"Noncompleters, no longer enrolled",4181,8.67
StatisticsRV,0,varnumber,varname,n,sum,mean,min,max,varTitle
StatisticsRV,1,80296,GRTOTLT,48217,12985967,269.32341290416241,1,11435,Grand total
StatisticsRV,2,80251,GRTOTLM,44333,5720497,129.03473710328649,0,5907,Total men
StatisticsRV,3,80256,GRTOTLW,44333,6955292,156.88746531928811,0,5528,Total women
StatisticsRV,4,81176,GRAIANT,44333,73198,1.6510951210159475,0,242,American Indian or Alaska Native total
StatisticsRV,5,81111,GRAIANM,44333,31862,0.71869713306115079,0,114,American Indian or Alaska Native men
StatisticsRV,6,81116,GRAIANW,44333,41336,0.93239798795479667,0,171,American Indian or Alaska Native women
StatisticsRV,7,81181,GRASIAT,44333,839708,18.940924367852389,0,2394,Asian total
StatisticsRV,8,81121,GRASIAM,44333,393331,8.8721945277784044,0,1178,Asian men
StatisticsRV,9,81126,GRASIAW,44333,446377,10.068729840073985,0,1216,Asian women
StatisticsRV,10,81186,GRBKAAT,44333,1402311,31.631313017391108,0,2345,Black or African American total
StatisticsRV,11,81131,GRBKAAM,44333,589793,13.303701531590463,0,1185,Black or African American men
StatisticsRV,12,81136,GRBKAAW,44333,812518,18.327611485800645,0,2199,Black or African American women
StatisticsRV,13,81171,GRHISPT,44333,2234194,50.395732298739091,0,5627,Hispanic total
StatisticsRV,14,81101,GRHISPM,44333,954641,21.533417544492817,0,2476,Hispanic men
StatisticsRV,15,81106,GRHISPW,44333,1279553,28.862314754246274,0,3151,Hispanic women
StatisticsRV,16,81191,GRNHPIT,44333,35383,0.79811878284799131,0,598,Native Hawaiian or Other Pacific Islander total
StatisticsRV,17,81141,GRNHPIM,44333,15669,0.35343874765975686,0,248,Native Hawaiian or Other Pacific Islander men
StatisticsRV,18,81146,GRNHPIW,44333,19714,0.44468003518823451,0,350,Native Hawaiian or Other Pacific Islander women
StatisticsRV,19,81196,GRWHITT,44333,6709268,151.33801006022603,0,6072,White total
StatisticsRV,20,81151,GRWHITM,44333,3071730,69.287663817021183,0,2923,White men
StatisticsRV,21,81156,GRWHITW,44333,3637538,82.050346243204842,0,3405,White women
StatisticsRV,22,81201,GR2MORT,44333,500280,11.284596124782894,0,535,Two or more races total
StatisticsRV,23,81161,GR2MORM,44333,216824,4.8908036902533105,0,264,Two or more races men
StatisticsRV,24,81166,GR2MORW,44333,283456,6.3937924345295833,0,279,Two or more races women
StatisticsRV,25,80291,GRUNKNT,44333,373415,8.4229580673538891,0,2509,Race/ethnicity unknown total
StatisticsRV,26,80241,GRUNKNM,44333,175608,3.9611124895675909,0,1069,Race/ethnicity unknown men
StatisticsRV,27,80246,GRUNKNW,44333,197807,4.4618455777862991,0,1440,Race/ethnicity unknown women
StatisticsRV,28,80261,GRNRALT,44333,508032,11.45945458236528,0,1419,U.S. Nonresident total
StatisticsRV,29,80181,GRNRALM,44333,271039,6.1137076218618187,0,725,U.S. Nonresident men
StatisticsRV,30,80186,GRNRALW,44333,236993,5.3457469605034627,0,694,U.S. Nonresident women
imputation values,0,Code values for item imputation variables Xvarname
imputation values,1,CodeValue,ValueLabel
imputation values,2,A,Not applicable
imputation values,3,B,Institution left item blank
imputation values,4,C,Analyst corrected reported value
imputation values,5,D,Do not know
imputation values,6,G,Data generated from other data values
imputation values,7,H,Value not derived - data not usable
imputation values,8,J,Logical imputation
imputation values,9,K,Ratio adjustment 
imputation values,10,L,Imputed using the Group Median procedure
imputation values,11,N,Imputed using Nearest Neighbor procedure
imputation values,12,P,Imputed using Carry Forward procedure
imputation values,13,R,Reported
imputation values,14,Z,Implied zero;
